reservation_id;time_of_reservation;start_of_reservation;end_of_reservation;type_of_reservation;able_to_serve;endtype_of_reservation;length_of_reservation;VM_type;reserved_memory;reserved_cores;host_ID
8997;2014.05.19 22:15;2014.05.19 22:18;2014.05.20 0:10;future;1;released;1.9189;ITLab1 MIT2 Client;2048;1;401
8997;2014.05.19 22:15;2014.05.19 22:18;2014.05.20 0:10;future;1;released;1.9189;VMware ESXi 5.5;4096;2;398
8998;2014.05.19 22:15;2014.05.19 22:14;2014.05.19 22:29;future;1;noack;0.2475;VMware ESXi 5.5;4096;2;397
8999;2014.05.19 22:15;2014.05.19 22:14;2014.05.19 22:29;future;1;noack;0.2475;NFS Server v2;1024;1;398
9000;2014.05.19 21:49;NULL;2014.05.19 21:49;now;1;released;0.0042;IRF WS12 R2;2048;1;395
9001;2014.05.19 21:51;2014.05.19 21:51;2014.05.19 21:57;now;1;released;0.1008;IRF WS12 R2;2048;1;399
9002;2014.05.19 22:08;2014.05.19 22:08;2014.05.19 23:55;now;1;released;1.7775;NFS Server v2;1024;1;394
9003;2014.05.19 22:22;2014.05.19 22:23;2014.05.20 0:39;now;1;released;2.2692;IRF WS12 R2;2048;1;395
9004;2014.05.19 22:28;2014.05.19 22:28;2014.05.19 23:54;now;1;released;1.4408;IRF 2015 Windows 8.1 HF2;2048;1;396
9005;2014.05.19 23:34;2014.05.19 23:35;2014.05.20 5:44;now;1;EOR;6.1636;IRF 2015 Windows 8.1 HF2;2048;1;397
9006;2014.05.19 23:53;2014.05.19 23:54;2014.05.20 1:59;now;1;EOR;2.0975;IRF 2015 Windows 8.1 HF2;2048;1;402
9007;2014.05.19 23:56;2014.05.19 23:57;2014.05.20 3:59;now;1;EOR;4.0556;IRF WS12 R2;2048;1;394
9008;2014.05.20 1:15;2014.05.20 1:14;2014.05.20 2:14;future;1;EOR;0.9958;ITLab1 MIT2 Client;2048;1;399
9008;2014.05.20 1:15;2014.05.20 1:14;2014.05.20 2:14;future;1;EOR;0.9958;VMware ESXi 5.5;4096;2;397
9008;2014.05.20 1:15;2014.05.20 1:14;2014.05.20 2:14;future;1;EOR;0.9958;NFS Server v2;1024;1;396
9009;2014.05.20 1:18;2014.05.20 1:19;2014.05.20 2:30;now;1;EOR;1.1931;IRF 2015 Windows 8.1 HF2;2048;1;396
9010;2014.05.20 1:46;2014.05.20 1:46;2014.05.20 7:59;now;1;EOR;6.2247;NFS Server v2;1024;1;394
9011;2014.05.20 8:54;2014.05.20 8:54;2014.05.20 14:59;now;1;EOR;6.0872;IRF 2015 Windows 8.1 HF2;2048;1;402
9012;2014.05.20 8:54;2014.05.20 8:55;2014.05.20 14:59;now;1;EOR;6.0850;IRF 2015 Windows 8.1 HF2;2048;1;396
9013;2014.05.20 9:19;2014.05.20 9:19;2014.05.20 10:31;now;1;released;1.2089;IRF 2015 Windows 8.1 HF2;2048;1;397
9014;2014.05.20 9:49;2014.05.20 9:49;2014.05.20 10:00;now;1;released;0.1800;IRF WS12 R2;2048;1;394
9015;2014.05.20 9:55;2014.05.20 9:55;2014.05.20 13:59;now;1;EOR;4.0703;IRF 2015 Windows 8.1 HF2;2048;1;398
9016;2014.05.20 10:09;2014.05.20 10:09;2014.05.20 10:40;now;1;released;0.5233;IRF WS12 R2;2048;1;394
9017;2014.05.20 10:15;2014.05.20 10:15;2014.05.20 10:17;now;1;released;0.0344;IRF 2015 Windows 8.1 HF2;2048;1;399
9018;2014.05.20 10:17;2014.05.20 10:17;2014.05.20 10:19;now;1;released;0.0281;IRF 2015 Windows 8.1 HF2;2048;1;399
9019;2014.05.20 10:19;2014.05.20 10:19;2014.05.20 15:02;now;1;released;4.7256;IRF 2015 Windows 8.1 HF2;2048;1;399
9020;2014.05.20 10:27;2014.05.20 10:28;2014.05.20 10:31;now;1;released;0.0644;IRF 2015 Windows 8.1 HF2;2048;1;399
9021;2014.05.20 10:32;2014.05.20 10:32;2014.05.20 15:19;now;1;released;4.7914;IRF 2015 Windows 8.1 HF2;2048;1;401
9022;2014.05.20 11:00;2014.05.20 11:00;2014.05.20 13:12;now;1;released;2.2139;IRF WS12 R2;2048;1;394
9023;2014.05.20 11:08;2014.05.20 11:09;2014.05.20 15:14;now;1;EOR;4.0953;IRF WS12 R2;2048;1;396
9024;2014.05.20 11:22;2014.05.20 11:22;2014.05.20 16:22;now;1;released;4.9967;IRF 2015 Windows 8.1 HF2;2048;1;397
9025;2014.05.20 11:39;2014.05.20 11:40;2014.05.20 18:45;now;1;EOR;7.0914;IRF 2015 Windows 8.1 HF2;2048;1;399
9026;2014.05.20 13:13;2014.05.20 13:14;2014.05.20 19:14;now;1;EOR;6.0147;IRF WS12 R2;2048;1;397
9027;2014.05.20 13:17;2014.05.20 13:17;2014.05.20 19:23;now;1;released;6.1011;IRF WS12 R2;2048;1;394
9028;2014.05.20 13:23;2014.05.20 13:23;2014.05.20 19:30;now;1;released;6.1181;IRF 2015 Windows 8.1 HF2;2048;1;398
9029;2014.05.20 13:38;2014.05.20 13:38;2014.05.20 13:53;now;1;released;0.2536;IRF 2015 Windows 8.1 HF3;2048;1;397
9030;2014.05.20 14:00;2014.05.20 14:01;2014.05.20 18:00;now;1;EOR;3.9872;IRF 2015 Windows 8.1 HF2;2048;1;399
9031;2014.05.20 15:00;2014.05.20 15:00;2014.05.20 19:00;now;1;EOR;4.0014;IRF 2015 Windows 8.1 HF2;2048;1;398
9032;2014.05.20 15:00;2014.05.20 15:01;2014.05.20 15:16;now;1;noack;0.2553;IRF 2015 Windows 8.1 HF2;2048;1;396
9033;2014.05.20 15:03;2014.05.20 15:04;2014.05.20 15:27;now;1;released;0.3906;IRF 2015 Windows 8.1 HF2;2048;1;402
9034;2014.05.20 15:12;2014.05.20 15:12;2014.05.20 21:14;now;1;EOR;6.0361;IRF 2015 Windows 8.1 HF2;2048;1;396
9035;2014.05.20 15:19;2014.05.20 15:19;2014.05.20 23:04;now;1;released;7.7531;IRF 2015 Windows 8.1 HF2;2048;1;398
9036;2014.05.20 15:27;2014.05.20 15:27;2014.05.20 21:29;now;1;EOR;6.0394;IRF 2015 Windows 8.1 HF2;2048;1;402
9037;2014.05.20 16:12;2014.05.20 16:12;2014.05.20 16:28;now;1;noack;0.2539;IRF 2015 Windows 8.1 HF2;2048;1;402
9038;2014.05.20 16:22;NULL;2014.05.20 16:22;now;1;released;0.0014;IRF 2015 Windows 8.1 HF3;2048;1;395
9039;2014.05.20 16:22;2014.05.20 16:22;2014.05.20 20:30;now;1;EOR;4.1242;IRF 2015 Windows 8.1 HF3;2048;1;398
9040;2014.05.20 16:50;2014.05.20 16:50;2014.05.20 22:59;now;1;EOR;6.1575;IRF 2015 Windows 8.1 HF3;2048;1;395
9042;2014.05.20 16:52;2014.05.20 16:52;2014.05.20 20:59;now;1;EOR;4.1208;IRF 2015 Windows 8.1 HF2;2048;1;397
9043;2014.05.20 16:59;2014.05.20 17:00;2014.05.20 21:23;now;1;released;4.3931;IRF WS12 R2;2048;1;395
9044;2014.05.20 17:13;2014.05.20 17:13;2014.05.21 0:59;now;1;EOR;7.7817;IRF 2015 Windows 8.1 HF2;2048;1;395
9045;2014.05.20 17:29;2014.05.20 17:29;2014.05.20 17:41;now;1;released;0.2083;IRF 2015 Windows 8.1 HF2;2048;1;402
9046;2014.05.20 17:36;2014.05.20 17:36;2014.05.20 17:41;now;1;released;0.0900;IRF WS12 R2;2048;1;396
9047;2014.05.20 17:42;2014.05.20 17:42;2014.05.20 17:56;now;1;released;0.2419;IRF WS12 R2;2048;1;396
9048;2014.05.20 17:53;2014.05.20 17:54;2014.05.20 23:59;now;1;EOR;6.1011;IRF 2015 Windows 8.1 HF2;2048;1;402
9049;2014.05.20 17:57;2014.05.20 17:57;2014.05.20 18:56;now;1;released;0.9831;IRF WS12 R2;2048;1;394
9050;2014.05.20 18:20;2014.05.20 18:21;2014.05.20 18:46;now;1;released;0.4356;IRF 2015 Windows 8.1 HF2;2048;1;401
9051;2014.05.20 18:50;2014.05.20 18:51;2014.05.21 0:59;now;1;EOR;6.1525;IRF 2015 Windows 8.1 HF2;2048;1;399
9052;2014.05.20 19:24;2014.05.20 19:24;2014.05.21 2:29;now;1;EOR;7.0978;IRF WS12 R2;2048;1;399
9053;2014.05.20 19:24;2014.05.20 19:25;2014.05.21 1:30;now;1;EOR;6.0908;IRF 2015 Windows 8.1 HF3;2048;1;397
9054;2014.05.20 19:28;2014.05.20 19:29;2014.05.21 1:24;now;1;released;5.9289;IRF 2015 Windows 8.1 HF2;2048;1;398
9055;2014.05.20 19:51;2014.05.20 19:52;2014.05.20 20:16;now;1;released;0.4019;IRF WS12 R2;2048;1;394
9056;2014.05.20 20:16;2014.05.20 20:16;2014.05.20 21:29;now;1;EOR;1.2256;IRF WS12 R2;2048;1;396
9057;2014.05.20 20:22;2014.05.20 20:22;2014.05.20 20:27;now;1;released;0.0897;IRF 2015 Windows 8.1 HF2;2048;1;399
9058;2014.05.20 20:29;2014.05.20 20:30;2014.05.20 22:29;now;1;EOR;1.9956;IRF WS12 R2;2048;1;394
9059;2014.05.20 20:46;2014.05.20 20:46;2014.05.20 22:26;now;1;released;1.6708;IRF 2015 Windows 8.1 HF2;2048;1;399
9060;2014.05.20 20:50;2014.05.20 20:50;2014.05.20 21:39;now;1;released;0.8144;IRF 2015 Windows 8.1 HF2;2048;1;401
9061;2014.05.20 21:07;2014.05.20 21:07;2014.05.21 1:14;now;1;EOR;4.1200;IRF 2015 Windows 8.1 HF2;2048;1;397
9062;2014.05.20 21:10;2014.05.20 21:10;2014.05.21 3:15;now;1;EOR;6.0797;IRF 2015 Windows 8.1 HF2;2048;1;396
9063;2014.05.20 21:20;2014.05.20 21:21;2014.05.21 3:29;now;1;EOR;6.1522;IRF 2015 Windows 8.1 HF2;2048;1;396
9064;2014.05.20 21:23;2014.05.20 21:23;2014.05.20 21:27;now;1;released;0.0767;IRF WS12 R2;2048;1;394
9065;2014.05.20 21:39;2014.05.20 21:39;2014.05.20 21:54;now;1;noack;0.2619;IRF 2015 Windows 8.1 HF2;2048;1;401
9066;2014.05.20 21:39;2014.05.20 21:40;2014.05.21 3:44;now;1;EOR;6.0953;IRF 2015 Windows 8.1 HF2;2048;1;397
9067;2014.05.20 21:44;2014.05.20 21:44;2014.05.21 4:44;now;1;EOR;7.0097;IRF 2015 Windows 8.1 HF2;2048;1;401
9068;2014.05.20 23:05;2014.05.20 23:06;2014.05.21 5:14;now;1;EOR;6.1467;IRF 2015 Windows 8.1 HF2;2048;1;401
9069;2014.05.21 9:19;2014.05.21 9:19;2014.05.21 15:29;now;1;EOR;6.1756;IRF 2015 Windows 8.1 HF2;2048;1;402
9070;2014.05.21 9:45;2014.05.21 9:45;2014.05.21 10:20;now;1;released;0.5972;IRF 2015 Windows 8.1 HF2;2048;1;397
9071;2014.05.21 9:55;2014.05.21 9:55;2014.05.21 10:10;now;1;noack;0.2567;IRF WS12 R2;2048;1;394
9072;2014.05.21 9:59;2014.05.21 9:59;2014.05.21 11:10;now;1;released;1.1906;IRF 2015 Windows 8.1 HF2;2048;1;396
9073;2014.05.21 10:12;2014.05.21 10:13;2014.05.21 17:59;now;1;EOR;7.7781;IRF WS12 R2;2048;1;394
9074;2014.05.21 10:21;2014.05.21 10:21;2014.05.21 17:29;now;1;EOR;7.1456;IRF 2015 Windows 8.1 HF2;2048;1;398
9075;2014.05.21 10:55;2014.05.21 10:56;2014.05.21 17:00;now;1;EOR;6.0706;IRF 2015 Windows 8.1 HF2;2048;1;399
9076;2014.05.21 11:19;2014.05.21 11:19;2014.05.21 14:42;now;1;released;3.3897;IRF 2015 Windows 8.1 HF2;2048;1;396
9077;2014.05.21 12:09;2014.05.21 12:10;2014.05.21 19:59;now;1;EOR;7.8300;IRF 2015 Windows 8.1 HF2;2048;1;397
9078;2014.05.21 12:26;2014.05.21 12:26;2014.05.21 16:29;now;1;EOR;4.0517;IRF WS12 R2;2048;1;395
9079;2014.05.21 13:05;2014.05.21 13:05;2014.05.21 17:15;now;1;EOR;4.1586;IRF WS12 R2;2048;1;396
9080;2014.05.21 13:08;2014.05.21 13:08;2014.05.21 19:14;now;1;EOR;6.0997;IRF 2015 Windows 8.1 HF2;2048;1;395
9081;2014.05.21 13:13;2014.05.21 13:13;2014.05.21 19:14;now;1;EOR;6.0219;IRF WS12 R2;2048;1;396
9082;2014.05.21 13:27;2014.05.21 13:28;2014.05.21 14:14;now;1;EOR;0.7825;IRF WS12 R2;2048;1;399
9083;2014.05.21 14:01;2014.05.21 14:02;2014.05.21 20:14;now;1;EOR;6.2153;IRF WS12 R2;2048;1;397
9084;2014.05.21 14:42;2014.05.21 14:42;2014.05.21 22:29;now;1;EOR;7.7864;IRF 2015 Windows 8.1 HF2;2048;1;399
9085;2014.05.21 15:30;2014.05.21 15:30;2014.05.21 22:44;now;1;EOR;7.2328;IRF 2015 Windows 8.1 HF2;2048;1;396
9086;2014.05.21 16:01;2014.05.21 16:01;2014.05.21 18:11;now;1;released;2.1708;IRF 2015 Windows 8.1 HF2;2048;1;402
9087;2014.05.21 16:13;2014.05.21 16:13;2014.05.21 16:13;now;1;released;0.0042;IRF 2015 Windows 8.1 HF2;2048;1;397
9088;2014.05.21 16:13;2014.05.21 16:14;2014.05.21 22:14;now;1;EOR;6.0161;IRF 2015 Windows 8.1 HF2;2048;1;399
9089;2014.05.21 16:30;2014.05.21 16:31;2014.05.21 16:41;now;1;released;0.1819;IRF 2015 Windows 8.1 HF3;2048;1;397
9090;2014.05.21 16:41;2014.05.21 16:41;2014.05.21 16:46;now;1;released;0.0733;IRF 2015 Windows 8.1 HF3;2048;1;397
9091;2014.05.21 16:46;2014.05.21 16:46;2014.05.21 17:12;now;1;released;0.4431;IRF 2015 Windows 8.1 HF3;2048;1;402
9092;2014.05.21 17:03;2014.05.21 17:03;2014.05.21 21:14;now;1;EOR;4.1925;IRF 2015 Windows 8.1 HF3;2048;1;397
9093;2014.05.21 17:06;2014.05.21 17:06;2014.05.21 17:09;now;1;released;0.0475;IRF 2015 Windows 8.1 HF2;2048;1;399
9094;2014.05.21 17:09;2014.05.21 17:10;2014.05.21 23:14;now;1;EOR;6.0831;IRF 2015 Windows 8.1 HF3;2048;1;394
9095;2014.05.21 17:12;2014.05.21 17:12;2014.05.22 0:15;now;1;EOR;7.0481;IRF 2015 Windows 8.1 HF2;2048;1;399
9096;2014.05.21 17:12;2014.05.21 17:13;2014.05.21 21:14;now;1;EOR;4.0325;IRF 2015 Windows 8.1 HF3;2048;1;398
9097;2014.05.21 17:18;2014.05.21 17:18;2014.05.21 23:29;now;1;EOR;6.1967;IRF 2015 Windows 8.1 HF2;2048;1;401
9098;2014.05.21 17:19;2014.05.21 17:19;2014.05.21 21:29;now;1;EOR;4.1778;IRF 2015 Windows 8.1 HF2;2048;1;397
9099;2014.05.21 17:22;2014.05.21 17:23;2014.05.21 17:29;now;1;released;0.1075;IRF 2015 Windows 8.1 HF2;2048;1;396
9100;2014.05.21 17:24;2014.05.21 17:24;2014.05.21 19:29;now;1;EOR;2.0944;IRF 2015 Windows 8.1 HF3;2048;1;402
9101;2014.05.21 17:29;2014.05.21 17:30;2014.05.21 17:33;now;1;released;0.0628;IRF 2015 Windows 8.1 HF3;2048;1;395
9102;2014.05.21 17:30;2014.05.21 17:30;2014.05.21 19:23;now;1;released;1.8775;IRF 2015 Windows 8.1 HF2;2048;1;402
9103;2014.05.21 17:30;2014.05.21 17:31;2014.05.21 19:23;now;1;released;1.8744;IRF 2015 Windows 8.1 HF2;2048;1;398
9104;2014.05.21 17:30;2014.05.21 17:31;2014.05.21 19:23;now;1;released;1.8703;IRF 2015 Windows 8.1 HF2;2048;1;398
9105;2014.05.21 17:33;2014.05.21 17:33;2014.05.21 18:16;now;1;released;0.7119;IRF 2015 Windows 8.1 HF2;2048;1;398
9106;2014.05.21 17:54;2014.05.21 17:54;2014.05.21 18:00;now;1;released;0.1047;IRF 2015 Windows 8.1 HF2;2048;1;396
9107;2014.05.21 18:00;2014.05.21 18:01;2014.05.21 22:03;now;1;released;4.0406;IRF 2015 Windows 8.1 HF2;2048;1;401
9108;2014.05.21 18:04;NULL;2014.05.21 18:04;now;1;released;0.0025;IRF WS12 R2;2048;1;394
9109;2014.05.21 18:11;2014.05.21 18:12;2014.05.21 18:34;now;1;released;0.3847;IRF 2015 Windows 8.1 HF2;2048;1;396
9110;2014.05.21 18:16;2014.05.21 18:19;2014.05.21 20:29;now;1;EOR;2.2192;IRF 2015 Windows 8.1 HF3;2048;1;402
9111;2014.05.21 18:22;2014.05.21 18:22;2014.05.21 20:29;now;1;EOR;2.1264;IRF WS12 R2;2048;1;394
9112;2014.05.21 19:29;2014.05.21 19:29;2014.05.22 2:29;now;1;EOR;7.0100;IRF WS12 R2;2048;1;394
9113;2014.05.21 20:01;2014.05.21 20:01;2014.05.22 2:14;now;1;EOR;6.2272;IRF 2015 Windows 8.1 HF2;2048;1;402
9114;2014.05.21 20:15;2014.05.21 20:17;2014.05.21 20:19;now;1;released;0.0619;IRF 2015 Windows 8.1 HF2;2048;1;397
9115;2014.05.21 20:18;2014.05.21 20:18;2014.05.21 20:19;now;1;released;0.0183;IRF 2015 Windows 8.1 HF2;2048;1;398
9116;2014.05.21 20:19;2014.05.21 20:20;2014.05.21 21:39;now;1;released;1.3325;IRF 2015 Windows 8.1 HF2;2048;1;395
9117;2014.05.21 20:24;2014.05.21 20:25;2014.05.21 21:39;now;1;released;1.2508;IRF 2015 Windows 8.1 HF2;2048;1;396
9118;2014.05.21 20:59;2014.05.21 21:00;2014.05.22 1:51;now;1;released;4.8558;IRF 2015 Windows 8.1 HF2;2048;1;398
9119;2014.05.21 21:00;2014.05.21 21:01;2014.05.22 1:34;now;1;released;4.5522;IRF 2015 Windows 8.1 HF2;2048;1;397
9120;2014.05.21 21:32;2014.05.21 21:33;2014.05.22 1:44;now;1;EOR;4.2017;VMware ESXi 5.5;4096;2;402
9121;2014.05.21 21:39;2014.05.21 21:40;2014.05.22 3:44;now;1;EOR;6.0806;IRF 2015 Windows 8.1 HF2;2048;1;397
9122;2014.05.22 1:34;2014.05.22 1:34;2014.05.22 1:51;now;1;released;0.2850;IRF 2015 Windows 8.1 HF2;2048;1;396
9123;2014.05.22 3:05;2014.05.22 3:06;2014.05.22 4:14;now;1;EOR;1.1500;IRF 2015 Windows 8.1 HF3;2048;1;398
9124;2014.05.22 9:49;2014.05.22 9:49;2014.05.22 15:59;now;1;EOR;6.1769;IRF 2015 Windows 8.1 HF2;2048;1;398
9125;2014.05.22 10:00;2014.05.22 10:00;2014.05.22 11:57;now;1;released;1.9594;IRF 2015 Windows 8.1 HF2;2048;1;399
9126;2014.05.22 10:06;2014.05.22 10:07;2014.05.22 10:22;now;1;noack;0.2544;IRF 2015 Windows 8.1 HF2;2048;1;402
9127;2014.05.22 10:36;2014.05.22 10:37;2014.05.22 14:44;now;1;EOR;4.1297;IRF 2015 Windows 8.1 HF2;2048;1;402
9128;2014.05.22 10:50;2014.05.22 10:54;2014.05.22 12:59;now;1;EOR;2.1583;REMO 2014;3072;2;395
9129;2014.05.22 10:54;2014.05.22 10:55;2014.05.22 16:59;now;1;EOR;6.0842;IRF 2015 Windows 8.1 HF2;2048;1;396
9130;2014.05.22 10:59;2014.05.22 10:59;2014.05.22 16:59;now;1;EOR;6.0081;IRF 2015 Windows 8.1 HF2;2048;1;397
9131;2014.05.22 11:03;2014.05.22 11:03;2014.05.22 17:14;now;1;EOR;6.1878;IRF 2015 Windows 8.1 HF2;2048;1;399
9132;2014.05.22 11:27;2014.05.22 11:28;2014.05.22 12:29;now;1;EOR;1.0344;IRF 2015 Windows 8.1 HF2;2048;1;401
9133;2014.05.22 11:39;2014.05.22 11:40;2014.05.22 17:38;now;1;released;5.9769;IRF 2015 Windows 8.1 HF2;2048;1;401
9134;2014.05.22 11:48;2014.05.22 11:48;2014.05.22 13:42;now;1;released;1.8986;IRF 2015 Windows 8.1 HF2;2048;1;397
9135;2014.05.22 11:57;2014.05.22 11:58;2014.05.22 13:42;now;1;released;1.7469;IRF 2015 Windows 8.1 HF2;2048;1;398
9136;2014.05.22 13:06;2014.05.22 13:07;2014.05.23 10:50;now;1;released;21.7311;IRF WS12 R2;2048;1;394
9137;2014.05.22 13:39;2014.05.22 13:39;2014.05.22 17:38;now;1;released;3.9839;IRF 2015 Windows 8.1 HF2;2048;1;399
9138;2014.05.22 13:59;2014.05.22 14:00;2014.05.22 14:02;now;1;released;0.0436;IRF 2015 Windows 8.1 HF2;2048;1;395
9139;2014.05.22 14:01;2014.05.22 14:02;2014.05.22 14:09;now;1;released;0.1264;IRF 2015 Windows 8.1 HF2;2048;1;402
9140;2014.05.22 14:05;2014.05.22 14:05;2014.05.22 20:14;now;1;EOR;6.1644;IRF 2015 Windows 8.1 HF3;2048;1;398
9141;2014.05.22 14:32;2014.05.22 14:33;2014.05.22 21:44;now;1;EOR;7.1967;IRF 2015 Windows 8.1 HF2;2048;1;398
9142;2014.05.22 15:14;2014.05.22 15:14;2014.05.22 20:50;now;1;released;5.5908;IRF 2015 Windows 8.1 HF2;2048;1;402
9143;2014.05.22 17:15;2014.05.22 17:16;2014.05.22 17:37;now;1;released;0.3650;IRF 2015 Windows 8.1 HF2;2048;1;396
9144;2014.05.22 17:17;2014.05.22 17:18;2014.05.22 18:12;now;1;released;0.9164;IRF 2015 Windows 8.1 HF2;2048;1;397
9145;2014.05.22 17:18;2014.05.22 17:18;2014.05.22 17:33;now;1;noack;0.2569;IRF 2015 Windows 8.1 HF2;2048;1;398
9146;2014.05.22 17:18;2014.05.22 17:19;2014.05.22 23:30;now;1;EOR;6.1878;IRF 2015 Windows 8.1 HF2;2048;1;399
9147;2014.05.22 17:37;2014.05.22 17:37;2014.05.22 23:44;now;1;EOR;6.1253;IRF 2015 Windows 8.1 HF2;2048;1;402
9148;2014.05.22 17:37;2014.05.22 17:38;2014.05.22 23:44;now;1;EOR;6.1158;IRF 2015 Windows 8.1 HF2;2048;1;398
9149;2014.05.22 17:38;2014.05.22 17:38;2014.05.22 17:53;now;1;noack;0.2547;IRF 2015 Windows 8.1 HF2;2048;1;398
9150;2014.05.22 17:47;2014.05.22 17:47;2014.05.22 18:25;now;1;released;0.6308;IRF 2015 Windows 8.1 HF3;2048;1;402
9151;2014.05.22 17:52;2014.05.22 17:53;2014.05.23 0:59;now;1;EOR;7.1206;IRF 2015 Windows 8.1 HF2;2048;1;396
9152;2014.05.22 17:58;2014.05.22 17:58;2014.05.23 0:59;now;1;EOR;7.0281;IRF 2015 Windows 8.1 HF2;2048;1;399
9153;2014.05.22 18:13;2014.05.22 18:13;2014.05.22 19:14;now;1;EOR;1.0278;IRF 2015 Windows 8.1 HF2;2048;1;398
9154;2014.05.22 18:13;2014.05.22 18:13;2014.05.23 0:14;now;1;EOR;6.0292;IRF 2015 Windows 8.1 HF2;2048;1;395
9155;2014.05.22 20:26;2014.05.22 20:26;2014.05.22 20:49;now;1;released;0.3861;IRF 2015 Windows 8.1 HF2;2048;1;397
9156;2014.05.22 20:32;2014.05.22 20:33;2014.05.22 21:06;now;1;released;0.5672;IRF 2015 Windows 8.1 HF3;2048;1;402
9157;2014.05.22 20:45;2014.05.22 20:45;2014.05.22 21:29;now;1;EOR;0.7419;IRF 2015 Windows 8.1 HF2;2048;1;399
9158;2014.05.22 20:45;2014.05.22 20:46;2014.05.22 20:49;now;1;released;0.0600;IRF 2015 Windows 8.1 HF3;2048;1;397
9159;2014.05.22 20:48;2014.05.22 20:49;2014.05.22 20:50;now;1;released;0.0258;IRF 2015 Windows 8.1 HF2;2048;1;401
9160;2014.05.22 20:49;2014.05.22 20:49;2014.05.22 21:59;now;1;EOR;1.1714;IRF 2015 Windows 8.1 HF2;2048;1;397
9161;2014.05.22 20:49;2014.05.22 20:50;2014.05.23 3:00;now;1;EOR;6.1714;IRF 2015 Windows 8.1 HF2;2048;1;398
9162;2014.05.22 20:57;2014.05.22 20:58;2014.05.22 22:22;now;1;released;1.4189;IRF 2015 Windows 8.1 HF2;2048;1;397
9163;2014.05.22 21:18;2014.05.22 21:19;2014.05.23 0:34;now;1;released;3.2628;IRF 2015 Windows 8.1 HF2;2048;1;402
9164;2014.05.22 21:22;2014.05.22 21:22;2014.05.23 1:29;now;1;EOR;4.1222;IRF 2015 Windows 8.1 HF2;2048;1;401
9165;2014.05.22 22:24;2014.05.22 22:25;2014.05.23 1:02;now;1;released;2.6206;IRF 2015 Windows 8.1 HF2;2048;1;401
9166;2014.05.22 22:44;2014.05.22 22:45;2014.05.22 23:22;now;1;released;0.6339;IRF 2015 Windows 8.1 HF2;2048;1;397
9167;2014.05.22 23:00;2014.05.22 23:01;2014.05.22 23:03;now;1;released;0.0486;IRF 2015 Windows 8.1 HF3;2048;1;402
9168;2014.05.22 23:04;2014.05.22 23:04;2014.05.23 5:14;now;1;EOR;6.1786;IRF 2015 Windows 8.1 HF3;2048;1;402
9169;2014.05.22 23:23;2014.05.22 23:23;2014.05.23 0:30;now;1;EOR;1.1078;IRF 2015 Windows 8.1 HF3;2048;1;398
9170;2014.05.22 23:26;2014.05.22 23:26;2014.05.23 5:29;now;1;EOR;6.0550;IRF WS12 R2;2048;1;395
9171;2014.05.23 0:32;2014.05.23 0:32;2014.05.23 1:14;now;1;EOR;0.6981;IRF 2015 Windows 8.1 HF3;2048;1;397
9172;2014.05.23 1:16;2014.05.23 1:16;2014.05.23 7:29;now;1;EOR;6.2197;IRF 2015 Windows 8.1 HF2;2048;1;398
9173;2014.05.23 7:58;2014.05.23 7:59;2014.05.23 10:32;now;1;released;2.5625;IRF 2015 Windows 8.1 HF2;2048;1;398
9174;2014.05.23 8:27;2014.05.23 8:27;2014.05.23 13:29;now;1;EOR;5.0403;IRF 2015 Windows 8.1 HF2;2048;1;399
9175;2014.05.23 9:20;2014.05.23 9:21;2014.05.23 17:15;now;1;EOR;7.9050;IRF 2015 Windows 8.1 HF2;2048;1;402
9176;2014.05.23 9:46;2014.05.23 9:47;2014.05.23 10:32;now;1;released;0.7586;IRF 2015 Windows 8.1 HF2;2048;1;396
9177;2014.05.23 10:51;2014.05.23 10:51;2014.05.26 14:59;now;1;EOR;76.1433;IRF 2015 Windows 8.1 HF2;2048;1;398
9178;2014.05.23 11:08;2014.05.23 11:09;2014.05.23 13:14;now;1;EOR;2.1003;IRF 2015 Windows 8.1 HF2;2048;1;396
9179;2014.05.23 12:24;2014.05.23 12:24;2014.05.23 13:23;now;1;released;0.9869;IRF 2015 Windows 8.1 HF3;2048;1;398
9180;2014.05.23 12:38;2014.05.23 12:38;2014.05.23 13:23;now;1;released;0.7617;IRF 2015 Windows 8.1 HF3;2048;1;402
9181;2014.05.23 12:53;2014.05.23 12:54;2014.05.23 18:59;now;1;EOR;6.0989;IRF 2015 Windows 8.1 HF2;2048;1;397
9182;2014.05.23 13:31;2014.05.23 13:32;2014.05.23 18:40;now;1;released;5.1514;IRF 2015 Windows 8.1 HF2;2048;1;396
9183;2014.05.23 13:36;2014.05.23 13:36;2014.05.23 19:45;now;1;EOR;6.1506;IRF WS12 R2;2048;1;394
9184;2014.05.23 14:15;2014.05.23 14:16;2014.05.23 21:29;now;1;EOR;7.2361;IRF WS12 R2;2048;1;396
9185;2014.05.23 14:29;2014.05.23 14:29;2014.05.23 14:53;now;1;released;0.3931;IRF 2015 Windows 8.1 HF2;2048;1;399
9186;2014.05.23 14:29;2014.05.23 14:30;2014.05.23 14:53;now;1;released;0.3919;IRF 2015 Windows 8.1 HF2;2048;1;402
9187;2014.05.23 15:21;2014.05.23 15:22;2014.05.23 15:29;now;1;released;0.1283;IRF 2015 Windows 8.1 HF3;2048;1;402
